# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      3.2573      0.0000      4.0000      0.0000   1592.0686     40.4811      1.1339      1.1238    882.0196    116.3484    135.3580      1.4235      1.6300      0.9020 
     1.9140      3.2591      0.0000      4.0000      0.0000   1592.0805     40.4812      1.1339      1.1238    882.0255    116.3493    135.3589      1.4235      1.6300      0.9020 
     1.9140      3.2609      0.0000      4.0000      0.0000   1592.0923     40.4814      1.1339      1.1238    882.0313    116.3502    135.3597      1.4235      1.6300      0.9020 
     1.9140      3.2627      0.0000      4.0000      0.0000   1592.1042     40.4815      1.1339      1.1238    882.0372    116.3511    135.3606      1.4235      1.6300      0.9020 
     1.9140      3.2645      0.0000      4.0000      0.0000   1592.1160     40.4817      1.1339      1.1238    882.0431    116.3520    135.3615      1.4235      1.6300      0.9020 
     1.9140      3.2663      0.0000      4.0000      0.0000   1592.1278     40.4819      1.1339      1.1238    882.0490    116.3528    135.3623      1.4235      1.6300      0.9020 
     1.9140      3.2681      0.0000      4.0000      0.0000   1592.1396     40.4820      1.1339      1.1238    882.0548    116.3537    135.3632      1.4235      1.6300      0.9020 
     1.9140      3.2699      0.0000      4.0000      0.0000   1592.1514     40.4822      1.1338      1.1238    882.0607    116.3546    135.3641      1.4235      1.6300      0.9020 
     1.9140      3.2717      0.0000      4.0000      0.0000   1592.1632     40.4823      1.1338      1.1238    882.0666    116.3555    135.3649      1.4235      1.6300      0.9020 
     1.9140      3.2735      0.0000      4.0000      0.0000   1592.1750     40.4825      1.1338      1.1238    882.0724    116.3564    135.3658      1.4235      1.6300      0.9020 
     1.9140      3.2753      0.0000      4.0000      0.0000   1592.1867     40.4826      1.1338      1.1238    882.0783    116.3573    135.3666      1.4235      1.6300      0.9020 
     1.9140      3.2771      0.0000      4.0000      0.0000   1592.1985     40.4828      1.1338      1.1238    882.0841    116.3582    135.3675      1.4235      1.6300      0.9020 
     1.9140      3.2789      0.0000      4.0000      0.0000   1592.2102     40.4829      1.1338      1.1238    882.0900    116.3591    135.3684      1.4235      1.6300      0.9020 
     1.9140      3.2807      0.0000      4.0000      0.0000   1592.2220     40.4831      1.1338      1.1238    882.0958    116.3600    135.3692      1.4235      1.6300      0.9020 
     1.9140      3.2825      0.0000      4.0000      0.0000   1592.2337     40.4832      1.1338      1.1238    882.1016    116.3608    135.3701      1.4235      1.6300      0.9020 
     1.9140      3.2843      0.0000      4.0000      0.0000   1592.2454     40.4834      1.1338      1.1238    882.1075    116.3617    135.3709      1.4235      1.6300      0.9020 
     1.9140      3.2861      0.0000      4.0000      0.0000   1592.2571     40.4836      1.1338      1.1238    882.1133    116.3626    135.3718      1.4235      1.6300      0.9020 
     1.9140      3.2879      0.0000      4.0000      0.0000   1592.2688     40.4837      1.1338      1.1238    882.1191    116.3635    135.3727      1.4235      1.6300      0.9020 
     1.9140      3.2897      0.0000      4.0000      0.0000   1592.2805     40.4839      1.1338      1.1238    882.1250    116.3644    135.3735      1.4235      1.6300      0.9020 
     1.9140      3.2915      0.0000      4.0000      0.0000   1592.2921     40.4840      1.1338      1.1238    882.1308    116.3653    135.3744      1.4235      1.6300      0.9020 
     1.9140      3.2933      0.0000      4.0000      0.0000   1592.3038     40.4842      1.1338      1.1238    882.1366    116.3662    135.3752      1.4235      1.6300      0.9021 
     1.9140      3.2951      0.0000      4.0000      0.0000   1592.3155     40.4843      1.1338      1.1238    882.1424    116.3670    135.3761      1.4235      1.6300      0.9021 
     1.9140      3.2969      0.0000      4.0000      0.0000   1592.3271     40.4845      1.1338      1.1238    882.1482    116.3679    135.3769      1.4235      1.6300      0.9021 
     1.9140      3.2987      0.0000      4.0000      0.0000   1592.3387     40.4846      1.1338      1.1238    882.1540    116.3688    135.3778      1.4235      1.6300      0.9021 
     1.9140      3.3005      0.0000      4.0000      0.0000   1592.3503     40.4848      1.1338      1.1238    882.1598    116.3697    135.3787      1.4235      1.6300      0.9021 
     1.9140      3.3023      0.0000      4.0000      0.0000   1592.3620     40.4849      1.1338      1.1238    882.1656    116.3706    135.3795      1.4235      1.6300      0.9021 
     1.9140      3.3041      0.0000      4.0000      0.0000   1592.3736     40.4851      1.1338      1.1238    882.1714    116.3714    135.3804      1.4235      1.6300      0.9021 
     1.9140      3.3059      0.0000      4.0000      0.0000   1592.3851     40.4852      1.1338      1.1238    882.1772    116.3723    135.3812      1.4235      1.6300      0.9021 
     1.9140      3.3077      0.0000      4.0000      0.0000   1592.3967     40.4854      1.1338      1.1238    882.1830    116.3732    135.3821      1.4235      1.6300      0.9021 
     1.9140      3.3095      0.0000      4.0000      0.0000   1592.4083     40.4855      1.1338      1.1238    882.1888    116.3741    135.3829      1.4235      1.6300      0.9021 
     1.9140      3.3113      0.0000      4.0000      0.0000   1592.4199     40.4857      1.1338      1.1238    882.1946    116.3750    135.3838      1.4235      1.6300      0.9021 
     1.9140      3.3131      0.0000      4.0000      0.0000   1592.4314     40.4858      1.1338      1.1238    882.2004    116.3758    135.3846      1.4235      1.6300      0.9021 
     1.9140      3.3149      0.0000      4.0000      0.0000   1592.4429     40.4860      1.1338      1.1239    882.2061    116.3767    135.3855      1.4235      1.6300      0.9021 
     1.9140      3.3167      0.0000      4.0000      0.0000   1592.4545     40.4861      1.1338      1.1239    882.2119    116.3776    135.3863      1.4235      1.6300      0.9021 
     1.9140      3.3185      0.0000      4.0000      0.0000   1592.4660     40.4863      1.1338      1.1239    882.2177    116.3785    135.3872      1.4235      1.6300      0.9021 
     1.9140      3.3203      0.0000      4.0000      0.0000   1592.4775     40.4864      1.1338      1.1239    882.2234    116.3793    135.3880      1.4235      1.6300      0.9021 
     1.9140      3.3221      0.0000      4.0000      0.0000   1592.4890     40.4866      1.1338      1.1239    882.2292    116.3802    135.3889      1.4235      1.6300      0.9021 
     1.9140      3.3239      0.0000      4.0000      0.0000   1592.5005     40.4867      1.1338      1.1239    882.2349    116.3811    135.3897      1.4235      1.6300      0.9021 
     1.9140      3.3257      0.0000      4.0000      0.0000   1592.5120     40.4869      1.1338      1.1239    882.2407    116.3820    135.3906      1.4235      1.6300      0.9021 
     1.9140      3.3275      0.0000      4.0000      0.0000   1592.5234     40.4870      1.1338      1.1239    882.2464    116.3828    135.3914      1.4235      1.6300      0.9021 
     1.9140      3.3293      0.0000      4.0000      0.0000   1592.5349     40.4872      1.1338      1.1239    882.2522    116.3837    135.3923      1.4235      1.6300      0.9022 
     1.9140      3.3311      0.0000      4.0000      0.0000   1592.5463     40.4873      1.1338      1.1239    882.2579    116.3846    135.3931      1.4235      1.6300      0.9022 
     1.9140      3.3329      0.0000      4.0000      0.0000   1592.5578     40.4875      1.1338      1.1239    882.2637    116.3855    135.3940      1.4235      1.6300      0.9022 
     1.9140      3.3347      0.0000      4.0000      0.0000   1592.5692     40.4876      1.1338      1.1239    882.2694    116.3863    135.3948      1.4235      1.6300      0.9022 
     1.9140      3.3365      0.0000      4.0000      0.0000   1592.5806     40.4878      1.1338      1.1239    882.2751    116.3872    135.3957      1.4235      1.6300      0.9022 
     1.9140      3.3383      0.0000      4.0000      0.0000   1592.5920     40.4879      1.1338      1.1239    882.2809    116.3881    135.3965      1.4235      1.6300      0.9022 
     1.9140      3.3401      0.0000      4.0000      0.0000   1592.6034     40.4881      1.1338      1.1239    882.2866    116.3889    135.3973      1.4235      1.6300      0.9022 
     1.9140      3.3419      0.0000      4.0000      0.0000   1592.6148     40.4882      1.1338      1.1239    882.2923    116.3898    135.3982      1.4235      1.6300      0.9022 
     1.9140      3.3437      0.0000      4.0000      0.0000   1592.6262     40.4884      1.1338      1.1239    882.2980    116.3907    135.3990      1.4235      1.6300      0.9022 
     1.9140      3.3455      0.0000      4.0000      0.0000   1592.6375     40.4885      1.1338      1.1239    882.3038    116.3915    135.3999      1.4235      1.6300      0.9022 
     1.9140      3.3473      0.0000      4.0000      0.0000   1592.6489     40.4887      1.1338      1.1239    882.3095    116.3924    135.4007      1.4235      1.6300      0.9022 
     1.9140      3.3491      0.0000      4.0000      0.0000   1592.6603     40.4888      1.1338      1.1239    882.3152    116.3933    135.4016      1.4235      1.6300      0.9022 
     1.9140      3.3509      0.0000      4.0000      0.0000   1592.6716     40.4890      1.1338      1.1239    882.3209    116.3941    135.4024      1.4235      1.6300      0.9022 
     1.9140      3.3527      0.0000      4.0000      0.0000   1592.6829     40.4891      1.1338      1.1239    882.3266    116.3950    135.4032      1.4235      1.6300      0.9022 
     1.9140      3.3545      0.0000      4.0000      0.0000   1592.6942     40.4893      1.1338      1.1239    882.3323    116.3959    135.4041      1.4235      1.6300      0.9022 
     1.9140      3.3563      0.0000      4.0000      0.0000   1592.7055     40.4894      1.1337      1.1239    882.3380    116.3967    135.4049      1.4235      1.6300      0.9022 
     1.9140      3.3581      0.0000      4.0000      0.0000   1592.7168     40.4896      1.1337      1.1239    882.3437    116.3976    135.4058      1.4235      1.6300      0.9022 
     1.9140      3.3599      0.0000      4.0000      0.0000   1592.7281     40.4897      1.1337      1.1239    882.3494    116.3985    135.4066      1.4235      1.6300      0.9022 
     1.9140      3.3617      0.0000      4.0000      0.0000   1592.7394     40.4899      1.1337      1.1239    882.3550    116.3993    135.4074      1.4235      1.6300      0.9022 
     1.9140      3.3635      0.0000      4.0000      0.0000   1592.7507     40.4900      1.1337      1.1239    882.3607    116.4002    135.4083      1.4235      1.6300      0.9022 
     1.9140      3.3653      0.0000      4.0000      0.0000   1592.7619     40.4902      1.1337      1.1239    882.3664    116.4011    135.4091      1.4235      1.6300      0.9023 
     1.9140      3.3671      0.0000      4.0000      0.0000   1592.7732     40.4903      1.1337      1.1239    882.3721    116.4019    135.4099      1.4235      1.6300      0.9023 
     1.9140      3.3689      0.0000      4.0000      0.0000   1592.7844     40.4905      1.1337      1.1239    882.3777    116.4028    135.4108      1.4235      1.6300      0.9023 
     1.9140      3.3707      0.0000      4.0000      0.0000   1592.7957     40.4906      1.1337      1.1239    882.3834    116.4036    135.4116      1.4235      1.6300      0.9023 
     1.9140      3.3725      0.0000      4.0000      0.0000   1592.8069     40.4908      1.1337      1.1239    882.3891    116.4045    135.4124      1.4235      1.6300      0.9023 
     1.9140      3.3743      0.0000      4.0000      0.0000   1592.8181     40.4909      1.1337      1.1239    882.3947    116.4054    135.4133      1.4235      1.6300      0.9023 
     1.9140      3.3761      0.0000      4.0000      0.0000   1592.8293     40.4911      1.1337      1.1239    882.4004    116.4062    135.4141      1.4235      1.6300      0.9023 
     1.9140      3.3779      0.0000      4.0000      0.0000   1592.8405     40.4912      1.1337      1.1239    882.4060    116.4071    135.4149      1.4235      1.6300      0.9023 
     1.9140      3.3797      0.0000      4.0000      0.0000   1592.8517     40.4914      1.1337      1.1239    882.4117    116.4079    135.4158      1.4235      1.6300      0.9023 
     1.9140      3.3815      0.0000      4.0000      0.0000   1592.8628     40.4915      1.1337      1.1239    882.4173    116.4088    135.4166      1.4235      1.6300      0.9023 
     1.9140      3.3833      0.0000      4.0000      0.0000   1592.8740     40.4916      1.1337      1.1239    882.4230    116.4096    135.4174      1.4235      1.6300      0.9023 
     1.9140      3.3851      0.0000      4.0000      0.0000   1592.8852     40.4918      1.1337      1.1239    882.4286    116.4105    135.4183      1.4235      1.6300      0.9023 
     1.9140      3.3869      0.0000      4.0000      0.0000   1592.8963     40.4919      1.1337      1.1239    882.4343    116.4114    135.4191      1.4235      1.6300      0.9023 
