# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      0.3542      0.0000      4.0000      0.0000   1511.6056     39.4593      1.1525      1.1129    854.1625    111.8891    131.1180      1.4237      1.6345      0.8794 
     1.9140      0.3511      0.0000      4.0000      0.0000   1511.1746     39.4540      1.1526      1.1129    854.0339    111.8665    131.0967      1.4237      1.6346      0.8793 
     1.9140      0.3480      0.0000      4.0000      0.0000   1510.7391     39.4486      1.1527      1.1129    853.9041    111.8436    131.0751      1.4237      1.6346      0.8792 
     1.9140      0.3449      0.0000      4.0000      0.0000   1510.2991     39.4432      1.1528      1.1128    853.7730    111.8204    131.0532      1.4237      1.6346      0.8791 
     1.9140      0.3418      0.0000      4.0000      0.0000   1509.8545     39.4377      1.1529      1.1128    853.6406    111.7970    131.0311      1.4237      1.6346      0.8790 
     1.9140      0.3387      0.0000      4.0000      0.0000   1509.4051     39.4322      1.1530      1.1127    853.5068    111.7733    131.0088      1.4237      1.6347      0.8789 
     1.9140      0.3356      0.0000      4.0000      0.0000   1508.9509     39.4266      1.1532      1.1127    853.3717    111.7493    130.9862      1.4237      1.6347      0.8787 
     1.9140      0.3325      0.0000      4.0000      0.0000   1508.4919     39.4209      1.1533      1.1126    853.2352    111.7251    130.9633      1.4237      1.6347      0.8786 
     1.9140      0.3294      0.0000      4.0000      0.0000   1508.0278     39.4152      1.1534      1.1126    853.0972    111.7006    130.9402      1.4237      1.6347      0.8785 
     1.9140      0.3263      0.0000      4.0000      0.0000   1507.5587     39.4095      1.1535      1.1125    852.9578    111.6758    130.9168      1.4237      1.6348      0.8784 
     1.9140      0.3232      0.0000      4.0000      0.0000   1507.0844     39.4036      1.1537      1.1125    852.8168    111.6506    130.8930      1.4237      1.6348      0.8783 
     1.9140      0.3201      0.0000      4.0000      0.0000   1506.6048     39.3977      1.1538      1.1124    852.6744    111.6252    130.8690      1.4237      1.6348      0.8782 
     1.9140      0.3170      0.0000      4.0000      0.0000   1506.1198     39.3918      1.1539      1.1124    852.5304    111.5995    130.8447      1.4237      1.6349      0.8781 
     1.9140      0.3139      0.0000      4.0000      0.0000   1505.6293     39.3858      1.1540      1.1123    852.3849    111.5734    130.8201      1.4237      1.6349      0.8779 
     1.9140      0.3108      0.0000      4.0000      0.0000   1505.1331     39.3797      1.1542      1.1123    852.2377    111.5470    130.7952      1.4237      1.6349      0.8778 
     1.9140      0.3077      0.0000      4.0000      0.0000   1504.6313     39.3735      1.1543      1.1122    852.0889    111.5203    130.7700      1.4237      1.6349      0.8777 
     1.9140      0.3046      0.0000      4.0000      0.0000   1504.1236     39.3673      1.1544      1.1122    851.9384    111.4932    130.7444      1.4237      1.6350      0.8776 
     1.9140      0.3015      0.0000      4.0000      0.0000   1503.6099     39.3610      1.1546      1.1121    851.7863    111.4658    130.7185      1.4237      1.6350      0.8774 
     1.9140      0.2984      0.0000      4.0000      0.0000   1503.0901     39.3546      1.1547      1.1121    851.6323    111.4380    130.6923      1.4237      1.6350      0.8773 
     1.9140      0.2953      0.0000      4.0000      0.0000   1502.5641     39.3482      1.1548      1.1120    851.4766    111.4098    130.6657      1.4237      1.6351      0.8772 
     1.9140      0.2922      0.0000      4.0000      0.0000   1502.0318     39.3416      1.1550      1.1120    851.3190    111.3813    130.6387      1.4237      1.6351      0.8770 
     1.9140      0.2891      0.0000      4.0000      0.0000   1501.4929     39.3350      1.1551      1.1119    851.1596    111.3524    130.6114      1.4237      1.6351      0.8769 
     1.9140      0.2860      0.0000      4.0000      0.0000   1500.9474     39.3284      1.1553      1.1118    850.9983    111.3231    130.5837      1.4237      1.6352      0.8768 
     1.9140      0.2829      0.0000      4.0000      0.0000   1500.3951     39.3216      1.1554      1.1118    850.8350    111.2934    130.5556      1.4237      1.6352      0.8766 
     1.9140      0.2798      0.0000      4.0000      0.0000   1499.8359     39.3148      1.1556      1.1117    850.6697    111.2632    130.5270      1.4237      1.6352      0.8765 
     1.9140      0.2767      0.0000      4.0000      0.0000   1499.2696     39.3078      1.1557      1.1117    850.5024    111.2326    130.4981      1.4237      1.6353      0.8764 
     1.9140      0.2736      0.0000      4.0000      0.0000   1498.6960     39.3008      1.1559      1.1116    850.3330    111.2016    130.4688      1.4237      1.6353      0.8762 
     1.9140      0.2705      0.0000      4.0000      0.0000   1498.1150     39.2937      1.1560      1.1116    850.1615    111.1702    130.4390      1.4237      1.6353      0.8761 
     1.9140      0.2674      0.0000      4.0000      0.0000   1497.5264     39.2865      1.1562      1.1115    849.9878    111.1382    130.4088      1.4237      1.6354      0.8759 
     1.9140      0.2643      0.0000      4.0000      0.0000   1496.9300     39.2793      1.1563      1.1114    849.8118    111.1058    130.3781      1.4237      1.6354      0.8758 
     1.9140      0.2612      0.0000      4.0000      0.0000   1496.3256     39.2719      1.1565      1.1114    849.6335    111.0729    130.3470      1.4237      1.6354      0.8756 
     1.9140      0.2581      0.0000      4.0000      0.0000   1495.7130     39.2644      1.1566      1.1113    849.4529    111.0395    130.3154      1.4237      1.6355      0.8755 
     1.9140      0.2550      0.0000      4.0000      0.0000   1495.0921     39.2568      1.1568      1.1113    849.2699    111.0056    130.2832      1.4237      1.6355      0.8753 
     1.9140      0.2519      0.0000      4.0000      0.0000   1494.4627     39.2492      1.1570      1.1112    849.0844    110.9712    130.2506      1.4237      1.6356      0.8751 
     1.9140      0.2488      0.0000      4.0000      0.0000   1493.8244     39.2414      1.1571      1.1111    848.8963    110.9362    130.2174      1.4237      1.6356      0.8750 
     1.9140      0.2457      0.0000      4.0000      0.0000   1493.1771     39.2335      1.1573      1.1111    848.7057    110.9006    130.1837      1.4237      1.6356      0.8748 
     1.9140      0.2426      0.0000      4.0000      0.0000   1492.5206     39.2255      1.1575      1.1110    848.5124    110.8644    130.1494      1.4237      1.6357      0.8746 
     1.9140      0.2395      0.0000      4.0000      0.0000   1491.8546     39.2174      1.1577      1.1110    848.3163    110.8277    130.1145      1.4237      1.6357      0.8745 
     1.9140      0.2364      0.0000      4.0000      0.0000   1491.1789     39.2092      1.1578      1.1109    848.1175    110.7903    130.0790      1.4237      1.6357      0.8743 
     1.9140      0.2333      0.0000      4.0000      0.0000   1490.4931     39.2009      1.1580      1.1108    847.9157    110.7523    130.0429      1.4237      1.6358      0.8741 
     1.9140      0.2302      0.0000      4.0000      0.0000   1489.7972     39.1924      1.1582      1.1108    847.7110    110.7136    130.0062      1.4237      1.6358      0.8739 
     1.9140      0.2271      0.0000      4.0000      0.0000   1489.0906     39.1838      1.1584      1.1107    847.5032    110.6742    129.9688      1.4237      1.6359      0.8738 
     1.9140      0.2240      0.0000      4.0000      0.0000   1488.3732     39.1751      1.1586      1.1106    847.2923    110.6302    129.9279      1.4236      1.6359      0.8736 
     1.9140      0.2209      0.0000      4.0000      0.0000   1487.6447     39.1663      1.1588      1.1105    847.0782    110.5894    129.8891      1.4236      1.6359      0.8734 
     1.9140      0.2178      0.0000      4.0000      0.0000   1486.9048     39.1573      1.1590      1.1105    846.8607    110.5478    129.8495      1.4236      1.6360      0.8732 
     1.9140      0.2147      0.0000      4.0000      0.0000   1486.1530     39.1482      1.1592      1.1104    846.6398    110.5055    129.8092      1.4236      1.6360      0.8730 
     1.9140      0.2116      0.0000      4.0000      0.0000   1485.3891     39.1389      1.1594      1.1103    846.4154    110.4623    129.7681      1.4236      1.6360      0.8728 
     1.9140      0.2085      0.0000      4.0000      0.0000   1484.6127     39.1295      1.1596      1.1103    846.1874    110.4183    129.7262      1.4236      1.6361      0.8726 
     1.9140      0.2054      0.0000      4.0000      0.0000   1483.8234     39.1200      1.1598      1.1102    845.9556    110.3734    129.6834      1.4236      1.6361      0.8724 
     1.9140      0.2023      0.0000      4.0000      0.0000   1483.0208     39.1103      1.1600      1.1101    845.7199    110.3276    129.6398      1.4236      1.6362      0.8722 
     1.9140      0.1992      0.0000      4.0000      0.0000   1482.2045     39.1004      1.1602      1.1100    845.4803    110.2809    129.5952      1.4236      1.6362      0.8719 
     1.9140      0.1961      0.0000      4.0000      0.0000   1481.3742     39.0904      1.1605      1.1099    845.2366    110.2334    129.5497      1.4236      1.6363      0.8717 
     1.9140      0.1930      0.0000      4.0000      0.0000   1480.5292     39.0802      1.1607      1.1099    844.9886    110.1848    129.5034      1.4236      1.6363      0.8715 
     1.9140      0.1899      0.0000      4.0000      0.0000   1479.6692     39.0698      1.1609      1.1098    844.7363    110.1353    129.4560      1.4236      1.6364      0.8713 
     1.9140      0.1868      0.0000      4.0000      0.0000   1478.7937     39.0592      1.1612      1.1097    844.4794    110.0847    129.4077      1.4236      1.6364      0.8710 
     1.9140      0.1837      0.0000      4.0000      0.0000   1477.9021     39.0485      1.1614      1.1096    844.2178    110.0330    129.3583      1.4236      1.6365      0.8708 
     1.9140      0.1806      0.0000      4.0000      0.0000   1476.9939     39.0375      1.1617      1.1095    843.9514    109.9803    129.3078      1.4236      1.6365      0.8705 
     1.9140      0.1775      0.0000      4.0000      0.0000   1476.0684     39.0264      1.1619      1.1095    843.6799    109.9264    129.2562      1.4236      1.6366      0.8703 
     1.9140      0.1744      0.0000      4.0000      0.0000   1475.1252     39.0150      1.1622      1.1094    843.4033    109.8713    129.2034      1.4236      1.6366      0.8700 
     1.9140      0.1713      0.0000      4.0000      0.0000   1474.1635     39.0035      1.1624      1.1093    843.1212    109.8149    129.1494      1.4236      1.6367      0.8698 
     1.9140      0.1682      0.0000      4.0000      0.0000   1473.1827     38.9917      1.1627      1.1092    842.8336    109.7573    129.0942      1.4236      1.6368      0.8695 
     1.9140      0.1651      0.0000      4.0000      0.0000   1472.1821     38.9797      1.1630      1.1091    842.5401    109.6983    129.0376      1.4236      1.6368      0.8692 
     1.9140      0.1620      0.0000      4.0000      0.0000   1471.1609     38.9674      1.1632      1.1090    842.2406    109.6379    128.9797      1.4236      1.6369      0.8689 
     1.9140      0.1589      0.0000      4.0000      0.0000   1470.1183     38.9549      1.1635      1.1089    841.9348    109.5761    128.9203      1.4236      1.6369      0.8686 
     1.9140      0.1558      0.0000      4.0000      0.0000   1469.0535     38.9421      1.1638      1.1088    841.6225    109.5127    128.8595      1.4236      1.6370      0.8683 
     1.9140      0.1527      0.0000      4.0000      0.0000   1467.9655     38.9291      1.1641      1.1087    841.3034    109.4478    128.7972      1.4236      1.6371      0.8680 
     1.9140      0.1496      0.0000      4.0000      0.0000   1466.8535     38.9158      1.1644      1.1086    840.9773    109.3813    128.7332      1.4236      1.6371      0.8677 
     1.9140      0.1465      0.0000      4.0000      0.0000   1465.7164     38.9022      1.1647      1.1085    840.6437    109.3130    128.6676      1.4236      1.6372      0.8674 
     1.9140      0.1434      0.0000      4.0000      0.0000   1464.5531     38.8883      1.1650      1.1084    840.3024    109.2430    128.6002      1.4236      1.6373      0.8670 
     1.9140      0.1403      0.0000      4.0000      0.0000   1463.3626     38.8741      1.1654      1.1083    839.9531    109.1711    128.5310      1.4236      1.6373      0.8667 
     1.9140      0.1372      0.0000      4.0000      0.0000   1462.1435     38.8595      1.1657      1.1082    839.5954    109.0973    128.4599      1.4236      1.6374      0.8664 
     1.9140      0.1341      0.0000      4.0000      0.0000   1460.8946     38.8446      1.1660      1.1081    839.2288    109.0215    128.3869      1.4236      1.6375      0.8660 
     1.9140      0.1310      0.0000      4.0000      0.0000   1459.6146     38.8294      1.1664      1.1080    838.8530    108.9436    128.3118      1.4236      1.6375      0.8656 
